areaSqm,longitude,latitude,propertyType,rent
12,5.041094,52.012133,Room,450
18,4.28423,52.062114,Room,650
18,5.661725,52.042353,Room,410
14,5.667418,52.040995,Room,325
17,5.668328,52.02631,Room,480
16,5.469384,51.436023,Room,240
15,6.894795,52.219572,Room,375
16,6.100398,52.525024,Room,450
12,5.659717,52.033075,Room,235
35,5.845264,51.849342,Studio,520
16,5.673854,50.851096,Room,400
12,5.663809,51.966389,Room,350
18,5.666315,50.82174,Room,410
28,5.495044,51.439953,Studio,885
72,6.570868,53.19941,Apartment,850
36,4.753327,52.38839,Room,785
28,4.441098,51.915435,Studio,745
85,6.858851,52.217555,Apartment,644
19,6.101804,52.494853,Room,390
40,4.692949,52.302962,Room,875
53,4.75926,52.189879,Apartment,1175
18,5.076366,51.568492,Room,299
25,4.780411,51.577257,Room,410
20,4.971215,52.322199,Room,900
137,4.296655,52.111893,Apartment,2000
148,4.347633,52.060975,Apartment,2350
40,4.880445,52.371079,Apartment,1250
32,5.896909,51.984634,Room,553
35,5.187229,52.23382,Apartment,900
45,5.083971,51.568612,Apartment,918
57,4.710479,51.815344,Apartment,825
70,5.928751,51.989031,Apartment,800
22,5.9269,51.988215,Room,457
20,4.50014,51.924538,Room,550
13,4.992543,52.358546,Room,330
211,5.485696,51.478664,Apartment,1750
25,4.97072,52.317408,Room,750
11,5.367715,52.160274,Room,395
12,4.839116,52.376979,Room,650
58,4.861677,52.364699,Apartment,2000
22,4.861798,52.370303,Room,250
13,4.389188,51.915714,Room,450
14,6.569343,53.228564,Room,280
60,4.883653,52.364502,Apartment,2000
28,4.96259,52.329893,Room,785
10,4.868371,52.36347,Room,500
15,6.583322,53.202015,Room,380
27,4.968183,52.32372,Studio,500
14,5.110448,52.07663,Room,640
18,4.868464,52.347273,Room,765
16,6.885513,52.21538,Room,250
66,4.581941,51.927447,Apartment,1300
21,6.554665,53.212526,Room,365
20,4.70638,52.258203,Room,500
15,4.498931,52.155571,Room,300
10,5.077947,51.565285,Room,190
130,6.116694,52.516392,Apartment,1650
12,4.476814,51.899942,Room,600
200,6.560284,52.46632,Apartment,1300
60,4.713671,51.813942,Apartment,950
90,6.840762,52.445592,Apartment,550
79,5.932514,52.204557,Apartment,800
58,6.157581,52.250278,Apartment,775
58,6.022352,52.284561,Apartment,650
26,5.083407,51.55475,Studio,587
62,5.30305,51.691799,Apartment,870
92,5.308663,51.692166,Apartment,1350
95,5.595554,51.520975,Apartment,90
90,4.654339,52.377643,Apartment,95
103,4.395517,51.913429,Apartment,995
24,4.803233,51.573079,Room,385
80,6.54455,53.21737,Apartment,990
61,6.579423,53.213037,Apartment,1250
26,4.487552,51.892708,Studio,700
15,4.618709,52.372005,Room,425
12,5.30229,51.705313,Room,400
10,4.265994,52.092451,Room,350
10,4.265994,52.092451,Room,350
75,4.711083,52.261956,Apartment,1750
16,5.112665,52.104167,Room,500
14,6.875476,52.203897,Room,250
15,4.808474,51.530294,Room,700
24,4.855152,52.380572,Room,650
30,5.087144,52.11045,Apartment,1049
30,5.120073,52.097789,Apartment,750
173,5.151549,52.086235,Apartment,1995
76,5.14156,52.34887,Apartment,1450
70,4.839019,52.37534,Apartment,1400
9,4.503514,52.163953,Room,345
142,5.154566,51.882642,Apartment,1250
15,5.092784,52.105366,Room,375
14,6.558564,53.216208,Room,425
20,6.56963,53.200366,Room,300
9,5.472051,51.433854,Room,367
10,5.124864,52.085729,Room,615
16,4.504045,51.923731,Room,570
16,4.304231,52.072259,Room,200
28,4.363419,52.011303,Studio,710
18,5.315477,51.689279,Room,430
15,4.868204,52.331192,Room,600
24,6.062136,52.479026,Room,410
85,4.252784,52.071302,Apartment,1190
7,6.861673,52.216176,Room,155
40,4.638024,52.380192,Apartment,700
15,4.838189,52.453103,Room,950
10,4.771238,52.35076,Room,495
32,5.218645,52.34663,Room,650
14,4.489112,51.926707,Room,450
35,5.120635,52.088227,Apartment,700
8,5.11561,52.092604,Room,600
12,4.485048,52.151921,Room,350
10,5.497498,51.440989,Room,450
6,4.408944,52.202172,Room,400
14,4.471369,52.152967,Room,350
70,6.565049,53.226502,Apartment,1500
25,5.120635,52.088227,Apartment,700
65,4.456645,51.912201,Studio,800
20,5.195784,52.227513,Studio,650
70,5.516529,52.497811,Apartment,895
12,6.55038,53.225487,Room,295
25,4.305867,52.079803,Room,500
12,6.575402,53.217722,Room,390
12,4.660768,51.986621,Room,425
12,6.575402,53.217722,Room,390
7,4.836705,52.358971,Room,530
14,6.891348,52.223427,Room,335
20,4.882741,52.357324,Room,800
14,4.976743,52.325793,Room,550
25,5.088243,51.575003,Studio,650
16,5.31659,51.692406,Room,415
10,4.354247,52.002116,Room,390
10,5.628006,52.34939,Room,300
14,5.077374,51.552103,Room,285
12,4.925634,52.362122,Room,400
15,5.504393,51.422048,Room,550
57,6.563659,53.224912,Apartment,1050
16,5.792626,53.206468,Room,355
16,6.849624,52.251177,Room,310
10,5.48648,52.223568,Room,350
55,5.476772,52.509367,Apartment,1160
49,5.691984,50.846467,Apartment,780
21,5.671994,50.857255,Room,450
20,5.717728,50.850597,Room,325
16,4.887608,52.353084,Apartment,250
25,4.471813,51.891206,Room,650
11,4.293932,52.068278,Room,390
24,5.9269,51.988215,Apartment,480
80,6.565625,53.207046,Apartment,1100
17,4.505328,51.921123,Room,857
22,4.505328,51.921123,Room,1021
23,5.689473,50.856802,Room,828
17,4.505328,51.921123,Room,871
7,5.954623,51.983086,Room,400
9,5.954623,51.983086,Room,500
14,4.961463,52.334794,Room,650
40,6.17759,51.374641,Studio,594
18,5.081533,51.556663,Room,299
33,6.56886,53.230512,Studio,835
13,5.954623,51.983086,Room,550
15,4.350899,52.018834,Room,475
20,4.923372,52.379537,Room,1000
14,5.110176,52.117655,Room,550
6,5.690624,52.53398,Room,325
16,6.548743,53.221062,Room,370
16,6.573197,53.231269,Room,340
35,5.855664,51.839307,Room,599
40,5.261861,52.091202,Apartment,420
55,4.855281,52.377143,Apartment,1300
10,4.927695,52.361031,Room,650
20,4.346681,51.988453,Room,525
12,6.870374,52.211829,Room,239
14,5.108509,51.568553,Room,420
20,5.877848,51.837248,Room,500
70,4.933368,52.364726,Apartment,1700
17,4.765255,51.585162,Room,380
6,5.954923,51.987836,Room,337
90,6.554994,53.216244,Apartment,903
9,5.484545,51.468591,Room,500
70,5.100095,52.099841,Apartment,1400
20,6.884959,52.232287,Room,400
28,4.680273,51.809087,Room,500
15,4.501845,51.893839,Room,500
21,5.797135,51.831101,Studio,850
76,4.983724,52.320005,Apartment,1750
20,5.808879,53.210238,Room,370
13,5.097297,52.101282,Room,475
11,5.712042,50.847711,Room,450
16,6.577969,53.218527,Room,405
15,5.869278,50.999344,Room,340
45,6.897979,52.22004,Apartment,925
16,5.846689,51.829946,Room,435
17,5.30229,51.705313,Room,475
10,4.880318,52.368974,Room,630
9,5.463264,51.452299,Room,254
80,6.106796,52.332518,Room,422
15,4.870696,52.345075,Room,500
18,5.923191,51.982086,Room,444
20,6.570832,53.213866,Apartment,525
30,4.80364,52.380816,Room,650
32,6.562049,53.215349,Studio,820
30,6.558269,53.22846,Studio,850
30,6.558269,53.22846,Studio,850
10,4.820481,52.380444,Room,730
6,4.852903,52.368058,Room,400
20,4.675419,52.297337,Room,699
12,4.90758,52.345716,Room,450
22,6.130962,52.533971,Room,430
19,5.876356,51.837926,Room,395
12,3.574151,51.449574,Room,299
8,5.077102,52.114136,Room,300
10,6.5587,53.228416,Room,230
18,6.898562,52.220075,Room,385
75,5.835494,51.838118,Room,1
12,6.578489,53.22284,Room,300
20,6.792094,52.273088,Room,300
20,4.474316,51.930607,Room,432
16,5.675184,50.846211,Room,395
69,4.979117,52.319012,Apartment,850
16,5.675184,50.846211,Room,385
8,4.995395,52.299886,Room,500
15,4.850128,52.353738,Room,750
48,6.817202,52.259639,Room,390
12,4.97678,52.324512,Room,250
35,4.915583,52.360506,Room,350
16,5.139637,52.103842,Apartment,700
90,6.579336,53.233926,Apartment,1650
24,6.577969,53.218527,Room,495
35,4.554058,51.911771,Studio,750
6,6.591205,53.225607,Room,300
10,4.280447,52.067761,Room,495
50,5.916997,51.982944,Room,425
10,6.806856,52.270638,Room,475
8,4.862545,52.371448,Room,620
20,6.90641,52.221552,Room,335
65,4.45048,51.914953,Apartment,995
10,4.274541,52.061556,Room,350
18,4.411312,51.91915,Room,375
20,4.453247,52.15501,Room,420
70,4.872442,52.37499,Room,780
14,6.561126,53.226454,Room,322
14,4.360884,52.006988,Room,348
9,5.565745,51.491201,Room,425
20,4.489589,51.901258,Room,595
16,4.492083,51.894133,Room,499
30,4.277887,52.076072,Apartment,625
8,4.315052,52.067941,Room,395
13,4.467943,51.92614,Room,400
12,4.315052,52.067941,Room,450
25,5.097519,51.563624,Room,450
21,5.30229,51.705313,Studio,650
14,4.509211,51.929119,Room,580
33,6.551683,53.218132,Studio,600
33,4.489789,51.906579,Room,530
15,6.067604,50.880788,Room,425
12,5.663348,51.96676,Room,360
35,6.572434,53.219716,Room,453
60,4.848603,52.379664,Apartment,1200
10,4.862293,52.345951,Room,575
65,5.127496,52.096453,Apartment,650
120,5.295705,52.392937,Apartment,1350
50,5.196004,52.224151,Apartment,1100
60,5.124683,52.07435,Apartment,950
30,4.839858,52.363531,Studio,1500
12,4.567209,51.935657,Apartment,350
12,4.889975,52.359868,Room,850
100,4.857205,52.372339,Room,725
25,4.483939,51.887516,Room,500
10,4.905189,52.347182,Room,585
9,6.907778,52.189312,Room,290
23,4.423321,51.916904,Room,600
30,4.423321,51.916904,Room,550
18,4.480101,52.170615,Room,384
14,4.489504,51.924676,Room,523
16,5.706634,50.846525,Room,300
20,5.821947,53.207705,Room,290
13,4.888913,52.331392,Room,750
20,5.253951,52.37911,Room,600
20,5.253951,52.37911,Room,600
16,6.573896,53.215154,Room,365
15,4.905183,52.344128,Room,680
60,4.514936,51.896092,Apartment,850
13,4.830495,52.363403,Room,800
105,4.485173,51.901214,Apartment,1695
65,6.893835,52.219851,Apartment,925
16,6.880038,52.211881,Room,425
17,4.493799,51.924217,Room,548
45,6.897979,52.22004,Apartment,925
47,5.779141,51.837286,Apartment,750
20,4.511562,51.892894,Room,360
56,4.514936,51.896092,Apartment,800
12,4.465164,51.93496,Room,425
30,4.465164,51.93496,Studio,825
12,6.141714,52.520859,Room,325
30,6.865271,52.213251,Room,698
94,6.159474,52.251481,Apartment,1350
28,5.966362,52.209879,Studio,490
75,5.97835,52.27613,Apartment,725
58,6.022352,52.284561,Apartment,650
62,5.30305,51.691799,Apartment,870
40,5.060265,51.691166,Apartment,675
24,4.465164,51.93496,Room,506
53,4.491336,51.893195,Apartment,795
42,4.474448,51.932884,Apartment,495
80,4.915364,52.339463,Apartment,2000
55,5.480308,51.436667,Apartment,1250
44,5.802324,53.205091,Apartment,496
35,5.679695,50.849441,Apartment,835
19,5.722983,50.842708,Studio,460
26,5.091364,52.103249,Studio,1000
53,4.812043,52.378454,Apartment,1350
70,5.077995,52.118682,Room,650
50,5.077995,52.118682,Room,650
20,4.459177,51.913484,Room,418
20,4.44892,51.918469,Room,600
7,5.501652,51.417687,Room,325
17,4.908275,52.343947,Room,450
46,4.944072,52.360965,Apartment,1350
28,5.337394,51.700128,Room,420
15,6.896325,52.216017,Room,330
7,4.660486,52.481719,Room,600
18,6.898992,52.228417,Room,230
32,5.105234,52.097844,Apartment,890
21,5.385845,52.150249,Room,450
12,5.453145,51.425178,Room,315
12,6.096439,52.519422,Room,325
35,4.482336,51.945019,Studio,500
16,5.655002,50.836031,Room,245
16,4.8721,52.38446,Room,525
40,4.87289,52.381552,Apartment,1150
7,4.803303,52.376955,Room,400
80,4.935241,52.364035,Apartment,1550
16,4.324701,52.059012,Room,675
16,5.433929,51.43875,Room,399
45,5.102852,52.09147,Apartment,850
18,6.559347,53.218589,Room,345
21,6.554665,53.212526,Room,368
18,5.760615,50.847192,Room,360
12,4.348348,52.007173,Apartment,325
13,5.485704,51.422731,Room,255
81,5.122743,52.098026,Room,700
15,5.674173,51.999464,Room,275
22,4.484071,52.160139,Room,500
9,4.873172,52.378263,Room,450
20,4.637414,52.140924,Room,600
20,4.931306,52.396382,Room,420
15,6.089463,52.523316,Room,500
24,5.250399,52.384105,Room,625
22,5.467194,52.170981,Room,410
15,5.116761,52.098047,Room,450
25,6.849296,52.246936,Room,420
17,6.860274,52.21736,Room,330
9,3.573295,51.448229,Room,262
11,3.573295,51.448229,Room,292
21,3.571869,51.449372,Room,360
21,3.571869,51.449372,Room,360
11,3.570942,51.44824,Room,297
11,5.042634,52.080444,Room,380
18,5.680033,50.850355,Room,385
18,4.802994,52.354952,Room,850
11,4.794848,52.351333,Room,750
14,4.892086,52.356206,Room,600
31,5.49117,51.425545,Room,525
16,4.725201,52.021605,Room,500
12,5.089346,51.567252,Room,320
11,5.089346,51.567252,Room,280
35,5.1171,52.099843,Apartment,500
12,4.471976,52.153139,Room,290
18,5.669065,51.970966,Room,324
20,6.887522,52.196374,Room,400
25,4.517016,51.925797,Room,500
90,4.514154,51.878203,Apartment,1595
12,5.803827,53.212396,Room,400
15,4.653427,52.301336,Room,599
12,5.713508,50.850309,Room,260
20,6.554888,53.2121,Room,390
120,4.611392,51.959334,Apartment,1950
14,5.977723,50.883513,Room,295
60,5.860451,51.843612,Apartment,800
15,5.663221,51.966569,Room,350
8,4.855063,52.294712,Room,400
7,4.925508,52.354722,Room,500
12,4.456901,51.927669,Room,450
14,6.864219,52.227528,Room,285
16,5.92134,51.97695,Room,375
18,5.367699,52.201761,Room,485
16,6.898246,52.222615,Room,235
9,4.815323,52.382737,Room,700
30,5.091421,52.077368,Room,500
52,4.932129,52.364923,Apartment,1800
10,6.876318,52.205185,Room,220
14,5.10071,52.09442,Room,350
85,5.673212,50.857432,Apartment,850
16,6.911487,52.222338,Room,450
11,4.881486,52.387255,Room,550
15,4.49452,51.924158,Room,575
20,5.895575,51.990128,Room,432
105,4.789833,51.600451,Apartment,1100
10,4.956762,52.309455,Room,550
150,5.752901,51.282112,Apartment,775
11,6.889584,52.217167,Room,350
14,5.019664,52.136372,Room,425
20,4.473463,51.927618,Room,650
14,4.455306,51.931502,Room,600
13,4.973649,52.316986,Room,385
18,4.501787,52.161588,Room,470
12,6.893471,52.78707,Room,350
65,4.806789,52.462342,Room,500
10,4.97167,52.508396,Room,500
25,6.561786,53.230841,Studio,450
27,5.877185,51.84061,Studio,700
25,6.804495,52.270612,Studio,550
30,4.870111,52.366788,Apartment,1250
10,4.955046,52.317677,Room,700
12,5.108611,52.097223,Room,375
50,4.501305,52.157357,Apartment,800
10,4.973676,52.313262,Room,550
15,4.79878,52.379098,Room,500
15,5.301913,51.687552,Room,790
48,5.4903,51.4289,Apartment,780
18,4.742975,52.624594,Room,425
20,6.901007,52.219816,Room,495
24,4.595025,52.493924,Studio,600
24,4.595025,52.493924,Studio,600
13,4.881486,52.387255,Room,550
12,4.36019,52.008324,Room,355
60,4.910807,52.343093,Apartment,1750
45,5.162014,52.284276,Apartment,900
111,4.487038,51.919858,Apartment,1895
62,4.480554,51.891005,Apartment,695
15,6.901007,52.219816,Room,395
17,6.555602,53.2282,Room,260
7,5.092526,52.074443,Room,640
24,5.116808,52.116103,Apartment,500
18,5.646754,51.966191,Room,355
18,5.150098,52.276612,Room,430
11,6.565543,53.21321,Room,275
10,4.78059,52.351052,Room,425
20,4.915867,52.384779,Room,550
16,6.058173,52.486322,Room,475
18,4.486417,52.223984,Room,390
40,4.310157,52.074543,Apartment,799
30,5.113866,52.110355,Room,750
70,6.096672,52.507861,Apartment,950
70,6.096672,52.507861,Apartment,950
100,6.092031,52.506471,Apartment,890
95,4.775424,52.636016,Apartment,1295
14,4.811823,52.355866,Room,725
50,5.801214,53.204097,Room,525
10,4.979568,52.306834,Room,500
40,4.771913,52.641941,Studio,850
60,4.892965,52.370326,Apartment,1600
58,4.901507,52.376684,Apartment,1650
94,5.305683,51.689376,Apartment,1250
63,4.463867,51.891384,Apartment,695
24,4.927395,52.360359,Studio,925
22,4.444815,51.920135,Room,550
25,4.457231,51.930089,Apartment,595
87,4.62886,52.359879,Apartment,1495
18,5.686232,50.851748,Room,395
17,5.679182,50.847816,Room,365
15,6.547478,53.211657,Room,351
10,6.571804,53.218591,Room,430
25,4.958766,52.341601,Studio,1200
14,6.901411,52.232505,Room,377
20,4.983734,52.295518,Room,475
55,5.143283,52.084919,Apartment,1300
26,6.521829,53.227037,Room,415
64,4.901377,52.371372,Apartment,1500
10,4.90589,52.343797,Room,650
17,6.554888,53.209818,Room,420
20,4.789679,52.345181,Room,600
17,6.571004,53.232703,Room,350
25,4.888027,52.347855,Studio,700
20,4.488409,51.925568,Room,440
10,5.664919,51.967372,Room,1
15,5.499564,51.422926,Room,250
150,5.80908,53.19932,Apartment,895
18,4.492359,52.162602,Room,460
18,4.921318,52.374125,Room,475
18,4.921318,52.374125,Room,475
55,5.904295,51.982619,Apartment,600
19,6.805832,52.268197,Room,395
70,6.020815,50.863492,Apartment,675
12,6.18217,52.686551,Room,345
24,6.914333,52.221681,Room,450
15,4.521744,51.908055,Room,415
14,4.884336,52.370944,Room,1100
13,4.807099,52.362312,Room,800
12,4.662544,52.35813,Room,375
16,5.04835,51.564053,Room,385
61,4.890941,52.374748,Apartment,1584
80,5.088028,52.092036,Apartment,1350
15,4.293302,52.07169,Room,350
14,4.904849,52.37342,Room,700
15,6.900038,52.220741,Room,320
21,4.890941,52.374748,Studio,800
11,6.550027,53.235458,Room,320
15,5.12032,52.098606,Room,450
13,4.796163,52.352578,Room,600
10,4.86861,52.379496,Room,550
64,4.873768,52.332313,Apartment,1400
14,5.140841,52.097257,Room,420
20,5.080529,52.02943,Room,550
16,4.795748,51.610643,Room,500
16,4.796562,51.610384,Room,500
15,5.12032,52.098606,Room,450
15,5.260936,52.394218,Room,465
16,5.92929,51.980907,Room,345
20,5.260936,52.394218,Room,550
13,6.975364,52.213909,Room,315
24,4.345602,52.082859,Room,430
24,4.475679,51.917763,Room,800
40,5.990795,53.191353,Apartment,670
13,4.885704,52.325979,Room,800
12,4.898214,52.366628,Apartment,510
30,4.483604,51.890349,Studio,750
11,5.95262,51.984818,Room,295
15,4.378691,52.005796,Room,407
16,4.378691,52.005796,Room,407
10,4.858572,52.297425,Room,475
25,4.776762,52.633315,Studio,609
12,4.282494,52.077994,Room,690
25,6.553827,53.21688,Room,379
20,4.322887,52.074454,Room,588
16,4.482731,52.161943,Room,365
25,4.689611,52.38805,Studio,750
30,6.908692,52.191771,Room,335
35,4.624176,52.385476,Room,640
15,5.2931,52.406678,Room,450
9,4.833952,52.437563,Room,531
12,6.978956,52.214763,Room,230
13,6.899375,52.222049,Room,250
22,6.978956,52.214763,Room,260
15,6.569631,53.218413,Room,440
11,5.075248,51.561966,Room,350
20,5.133475,52.063346,Room,520
22,6.570868,53.217575,Room,415
13,6.571261,53.227851,Room,360
10,5.077448,51.569874,Room,275
13,5.077448,51.569874,Room,300
35,5.729446,51.971851,Studio,595
15,4.85736,52.366277,Room,850
20,5.699377,52.517329,Room,375
55,6.559063,53.228743,Apartment,1225
12,4.557227,51.935358,Room,400
18,4.324948,52.059891,Room,625
100,5.793488,53.192046,Room,600
25,4.441108,51.917244,Room,325
10,4.784458,52.358682,Room,520
30,6.886658,52.218366,Room,300
55,6.540559,53.21401,Apartment,1045
25,4.449676,51.918224,Room,450
40,5.934906,51.987366,Apartment,760
10,4.887394,52.349066,Room,750
64,4.480554,51.891005,Apartment,695
30,5.799884,53.202515,Apartment,615
8,4.380226,51.913083,Room,450
42,5.63196,52.313468,Apartment,660
14,4.486476,52.155549,Room,315
16,4.967588,52.313716,Room,650
10,5.853552,51.836803,Room,450
79,4.9701,52.31686,Apartment,1500
60,4.326907,52.062635,Apartment,1450
9,4.421041,51.917601,Room,400
12,5.138241,52.066507,Room,500
25,5.117647,52.094585,Studio,1200
10,4.592372,51.935218,Room,500
14,6.565561,53.221495,Room,305
18,5.817379,53.201977,Room,260
12,4.354045,52.023001,Room,350
19,4.674105,52.311864,Room,399
20,4.957985,52.312049,Room,500
45,4.876049,52.392138,Apartment,1100
16,4.945027,52.401255,Room,700
14,4.930143,52.398284,Room,750
10,4.918165,52.412543,Room,600
18,4.475887,52.15785,Room,450
11,4.495269,51.922947,Room,550
10,4.80516,52.356114,Room,650
127,4.834875,52.272303,Apartment,1950
50,4.889111,52.38172,Apartment,2000
142,5.283173,51.651109,Apartment,1695
65,5.294453,51.685607,Apartment,1050
89,4.372017,52.012551,Apartment,504
24,4.502789,52.064061,Studio,250
9,4.467333,51.888352,Room,450
16,4.483321,51.939725,Room,725
10,4.26701,52.058611,Room,500
16,6.525459,53.231608,Room,355
12,5.951467,51.98159,Room,360
10,6.849384,52.246712,Room,308
19,5.122616,52.08352,Room,550
12,4.843152,52.366821,Room,575
68,6.569558,53.217292,Apartment,900
14,6.571261,53.227851,Room,330
20,6.87929,52.214332,Room,255
8,4.987235,52.364267,Room,750
75,4.847888,52.372243,Room,800
20,4.841428,52.366616,Room,800
13,4.796163,52.352578,Room,600
70,6.547094,53.214105,Apartment,900
25,4.49656,52.158915,Studio,750
7,4.486991,51.891231,Room,300
14,4.486991,51.891231,Room,525
13,5.100076,51.545171,Room,325
50,4.479318,52.16188,Apartment,750
30,5.127581,52.074223,Room,440
23,5.789232,51.815984,Room,425
