,areaSqm,latitude,longitude,propertyType,rent,shared
9031,15,53.211656999999995,6.547478,Room,351,1
9032,11,51.987836,5.954923,Room,403,1
9033,18,52.26406,4.756522,Room,650,0
9034,12,52.344795,4.903586,Room,630,1
9035,40,52.160419,4.488976999999999,Apartment,995,0
9036,40,51.439243,5.448326,Apartment,800,0
9037,10,52.019626,4.3621419999999995,Room,311,1
9038,45,52.216229999999996,5.959366999999999,Studio,530,0
9039,24,51.695212,5.333751,Room,435,0
9040,27,51.573043,5.081103,Studio,635,0
9041,26,51.55475,5.083407,Studio,587,0
9042,26,51.55475,5.083407,Studio,587,0
9043,28,51.569841,5.078494,Studio,645,0
9044,30,51.576159000000004,5.084683,Studio,575,0
9045,45,51.789375,4.654687,Apartment,447,0
9046,10,52.230166,5.184752,Room,445,1
9047,12,53.227625,6.573693,Room,303,1
9048,17,52.784282,6.935058000000001,Room,350,1
9049,65,52.48171899999999,4.660486,Apartment,1275,0
9050,60,52.325043,4.947535,Apartment,1300,0
9051,20,52.045286,5.270811,Room,450,1
9052,12,52.379804,4.799717,Room,800,1
9053,55,52.325204,4.979838,Studio,800,0
9054,12,52.232508,6.905154,Room,325,1
9055,11,52.085462,4.340389,Room,600,1
9056,10,52.317677,4.955046,Room,700,1
9057,24,52.090596999999995,5.244307,Room,525,1
9058,30,51.844048,5.869336,Studio,545,1
9059,50,52.384848,4.874561,Apartment,1,0
9060,28,51.983160999999996,5.908451,Room,500,0
9061,20,51.830101,5.867982,Room,380,1
9062,80,52.364737,4.933967,Apartment,1800,0
9063,60,52.376168,4.895923000000001,Apartment,1750,0
9064,60,52.376168,4.895923000000001,Apartment,1750,0
9065,60,52.376168,4.895923000000001,Apartment,1695,0
9066,20,52.353506,4.931759,Room,590,1
9067,20,52.326503,4.979003,Room,900,1
9068,10,52.354251,4.917669999999999,Room,800,1
9069,10,52.117728,5.123461,Room,500,1
9070,14,51.439653,5.498727,Room,650,1
9071,17,52.221096,6.893994,Room,447,1
9072,10,52.087371999999995,5.072496,Room,400,1
9073,20,52.366616,4.841428,Room,800,1
9074,50,53.227851,6.558241000000001,Apartment,1125,0
9075,7,53.230425,6.576853999999999,Room,235,1
9076,32,51.57602,4.777191,Room,550,1
9077,16,51.57602,4.777191,Room,425,1
9078,18,51.934039,4.4837940000000005,Studio,650,1
9079,55,52.452794999999995,4.820049,Studio,720,0
9080,65,51.691615999999996,5.302333999999999,Apartment,1040,0
9081,10,52.212467,5.02032,Room,268,1
9082,30,52.221536,5.180468,Room,500,1
9083,20,51.604556,4.7916099999999995,Room,500,1
9084,18,51.420869,5.489244,Studio,425,0
9085,10,52.501495,4.784902,Room,450,1
9086,24,52.011255,4.358183,Room,555,1
9087,18,52.261948,6.144391000000001,Room,835,1
9088,38,52.261948,6.144391000000001,Studio,745,1
9089,17,52.321999999999996,4.9691529999999995,Room,650,1
9090,16,52.06433,5.137295,Room,390,1
9091,34,51.889520000000005,4.503415,Room,550,0
9092,90,52.087465,5.150377,Apartment,1200,0
9093,20,51.901258,4.489589,Room,599,1
9094,12,51.968256,5.6723989999999995,Room,340,1
9095,20,52.125131,4.654043,Room,375,1
9096,17,52.783216,6.934995,Room,350,1
9097,8,51.931885,4.456453,Room,440,1
9098,10,51.916456,4.480932,Room,500,1
9099,11,52.448719,4.819559,Room,610,1
9100,80,52.301633,4.690676,Apartment,1700,0
9101,16,52.010433,4.354054,Room,350,1
9102,10,52.054812,4.301253,Room,350,1
9103,12,52.381827,4.804011,Room,750,1
9104,78,51.925999,4.465054,Apartment,1350,0
9105,55,52.084919,5.143283,Apartment,1300,1
9106,55,52.084919,5.143283,Apartment,1300,1
9107,16,51.610838,4.8009319999999995,Room,450,1
9108,22,51.987429999999996,4.362672,Room,445,1
9109,26,51.892708,4.487552,Studio,700,0
9110,35,53.238602,6.6285240000000005,Studio,600,0
9111,9,52.151528000000006,4.4919839999999995,Room,395,1
9112,25,52.156762,4.494356,Room,450,0
9113,40,52.355022999999996,4.891244,Studio,1000,0
9114,16,51.934339,4.485009,Room,450,0
9115,18,52.383578,4.7995589999999995,Room,650,0
9116,13,52.221827000000005,6.902143,Room,167,1
9117,21,52.050575,5.670042,Studio,535,0
9118,7,52.375163,4.848431,Room,400,1
9119,60,53.230394999999994,6.575309,Apartment,720,0
9120,19,52.156423,5.370907,Room,450,1
9121,18,51.560639,5.095727,Room,440,0
9122,45,53.214307,6.5536389999999995,Apartment,1030,0
9123,10,51.96452,5.667013,Room,123,0
9124,10,51.984381,5.9656839999999995,Apartment,325,0
9125,7,52.313734000000004,4.878036,Room,725,1
9126,25,52.066818,5.121068,Studio,870,0
9127,42,52.366954,5.1844019999999995,Apartment,650,1
9128,12,51.941693,4.554657,Room,420,1
9129,21,53.213028,6.5496099999999995,Room,510,1
9130,30,53.22610699999999,6.596986,Room,450,1
9131,80,52.358616,4.797283,Apartment,1600,0
9132,81,51.922717999999996,4.473236,Apartment,1850,0
9133,10,53.210846999999994,5.802658,Room,370,1
9134,180,51.922686999999996,4.462073999999999,Apartment,2100,0
9135,16,51.45295,5.459909,Room,425,1
9136,60,52.077216,5.039574,Anti-squat,1000,0
9137,35,51.775944,5.864447,Room,450,0
9138,184,52.398532,4.905836,Apartment,3000,0
9139,8,52.349609,4.839938,Room,610,1
9140,60,51.426062,5.494415,Apartment,650,1
9141,11,52.396001,4.937837,Room,520,1
9142,16,52.220338,6.892566,Room,295,1
9143,16,51.943079,4.556545,Room,495,1
9144,11,52.095738,5.130415,Room,379,1
9145,21,51.927797,4.509103,Room,510,1
9146,11,52.44899399999999,4.8187809999999995,Room,500,1
9147,18,51.970202,5.661669,Room,375,1
9148,10,50.882583000000004,5.982207,Room,195,1
9149,26,51.927958000000004,4.467997,Studio,599,0
9150,25,51.366875,6.170683,Studio,490,0
9151,22,53.227893,6.570317,Room,425,1
9152,13,52.12245,5.108012,Room,500,0
9153,25,52.023540000000004,4.3512830000000005,Room,417,1
9154,87,52.279668,4.801505000000001,Apartment,1250,0
9155,75,52.635385,5.12004,Apartment,1250,0
9156,13,53.217057999999994,6.5472790000000005,Room,335,1
9157,70,51.688604999999995,5.054382,Apartment,845,0
9158,52,52.281265999999995,4.501383000000001,Apartment,1095,0
9159,52,52.281265999999995,4.501383000000001,Apartment,1095,0
9160,55,51.420035999999996,5.559295,Apartment,825,0
9161,32,51.54652,5.077159,Apartment,675,0
9162,65,51.562489,5.09163,Apartment,716,0
9163,60,51.688231,5.329517,Apartment,975,0
9164,57,51.873723999999996,4.516168,Apartment,720,0
9165,61,51.894327000000004,4.4913300000000005,Apartment,650,0
9166,65,52.348496999999995,4.848731,Apartment,1650,0
9167,15,50.841744,5.670447,Studio,495,0
9168,45,51.886321,4.483886,Apartment,825,0
9169,80,51.450709,5.469402,Apartment,1695,0
9170,98,51.469789,5.48873,Apartment,1475,0
9171,80,53.187234,5.796489,Apartment,400,1
9172,29,53.207762,6.574781,Studio,715,0
9173,11,52.363081,4.7982949999999995,Room,780,1
9174,16,52.088345000000004,5.135661,Studio,770,1
9175,110,51.919858000000005,4.487038,Apartment,1550,1
9176,18,53.231241000000004,6.535319,Room,350,1
9177,12,52.013433,4.361607,Room,350,1
9178,24,52.311082,4.958901,Room,800,1
9179,38,53.21829399999999,6.573892,Studio,690,1
9180,20,51.42658,5.502064,Room,500,1
9181,20,51.982482,5.923198999999999,Room,595,1
9182,16,52.109758,5.089966,Studio,700,0
9183,38,51.988991,5.939319,Apartment,525,0
9184,23,51.915597,4.436458,Studio,700,0
9185,16,52.360517,4.800887,Room,600,1
9186,25,51.91499,4.4091569999999995,Studio,700,0
9187,35,52.465364,4.739892,Apartment,885,0
9188,63,51.889627000000004,4.472804,Apartment,695,0
9189,14,52.010866,4.348637,Room,420,1
9190,17,53.231754,6.554073,Room,385,1
9191,102,52.203631,6.872952000000001,Apartment,825,0
9192,22,53.227318000000004,6.568492999999999,Room,425,0
9193,65,52.219851,6.893835,Apartment,925,0
9194,8,51.83514,5.857487,Room,350,1
9195,9,53.223758999999994,6.512509,Room,450,0
9196,12,52.157134,4.496504,Room,275,1
9197,10,52.067761,4.280447000000001,Room,495,1
9198,15,52.390128000000004,6.02206,Room,375,0
9199,18,51.99601,4.352954,Room,330,1
9200,10,52.338776,4.918996,Room,750,1
9201,13,52.377994,5.245916,Room,380,1
9202,22,51.906996,4.44795,Room,575,1
9203,17,52.083205,5.128212,Room,600,1
9204,120,51.891563,4.467381,Apartment,1195,0
9205,85,52.393772999999996,4.9503010000000005,Apartment,600,0
9206,70,52.055209999999995,4.306657,Apartment,1190,0
9207,26,51.565092,5.069458,Room,550,0
9208,90,52.381625,4.886968,Apartment,2295,0
9209,19,50.85127,5.693099,Apartment,510,0
9210,22,50.846467,5.691984,Apartment,550,0
9211,33,50.849719,5.684830000000001,Apartment,690,0
9212,22,50.846467,5.691984,Apartment,525,0
9213,52,52.360515,4.925634,Apartment,800,0
9214,45,51.91377,4.478707,Apartment,1050,0
9215,65,51.927515,4.486448,Apartment,1200,0
9216,8,52.372258,4.829312,Room,650,1
9217,43,51.835682,5.882735,Studio,895,0
9218,16,51.923052,4.486198,Room,590,0
9219,20,52.263432,6.794894,Room,375,1
9220,10,52.311854,4.956098,Room,530,1
9221,54,51.831686,5.858798,Apartment,930,0
9222,24,52.643268000000006,4.7354080000000005,Room,433,1
9223,22,52.08704,4.339683999999999,Room,650,1
9224,10,51.592665999999994,5.312869999999999,Room,275,1
9225,14,51.592665999999994,5.312869999999999,Room,300,1
9226,15,51.592665999999994,5.312869999999999,Room,350,1
9227,8,52.319415,4.955577,Room,1200,1
9228,20,52.062036,4.319425,Room,380,0
9229,19,52.063034,4.3213029999999995,Room,385,0
9230,25,52.110488000000004,5.100038,Studio,825,0
9231,46,52.37491,4.874153,Apartment,1575,0
9232,60,51.647034000000005,4.601839,Apartment,800,0
9233,12,52.231941,6.8578850000000005,Room,190,1
9234,15,52.38084,4.79301,Room,550,1
9235,12,52.327501,4.882228,Room,560,0
9236,17,51.921123,4.5053279999999996,Room,871,0
9237,25,52.358818,4.850247,Room,900,1
9238,22,52.220617,6.924869999999999,Room,450,1
9239,15,52.380354,4.859701,Room,580,0
9240,9,52.377795,4.798833999999999,Room,600,1
9241,11,52.179623,4.432123000000001,Apartment,400,1
9242,75,52.334143,4.9571760000000005,Apartment,1500,1
9243,14,51.940759,4.551353,Room,700,1
9244,10,52.014251,4.3522989999999995,Room,300,1
9245,10,52.415606,4.6537239999999995,Room,380,1
9246,17,52.656187,4.762382,Room,285,1
9247,14,51.978486,5.675466,Room,350,1
9248,12,51.965501,5.652289,Room,335,1
9249,8,52.231115,6.902584,Room,350,0
9250,50,52.363081,4.7982949999999995,Apartment,1325,0
9251,35,52.19291,5.653233,Apartment,500,0
9252,35,52.214719,6.9020589999999995,Apartment,720,0
9253,70,52.05285,6.669161,Apartment,700,0
9254,14,51.914955,4.409742,Room,470,0
9255,20,51.842862,5.877719,Room,1,1
9256,11,51.988962,4.345775,Room,300,1
9257,16,51.958211,5.854373000000001,Room,350,1
9258,30,52.09075,5.208085,Studio,250,0
9259,12,51.967978,5.665691000000001,Room,200,1
9260,28,52.157117,4.499009,Room,800,1
9261,30,53.212716,6.50301,Studio,720,0
9262,20,51.890659,4.4943230000000005,Room,650,1
9263,21,53.220016,6.575837,Room,385,1
9264,10,51.549252,5.069827,Room,240,1
9265,21,53.220016,6.575837,Room,375,0
9266,12,53.220016,6.575837,Room,315,1
9267,11,51.567252,5.089346,Room,280,1
9268,50,52.37339,4.9424779999999995,Room,1200,1
9269,40,51.829862,5.8190550000000005,Studio,675,1
9270,15,52.087503999999996,5.059056,Room,700,1
9271,11,51.799363,5.811461,Room,350,1
9272,10,52.37746,4.799469,Room,500,0
9273,18,53.208808,6.552077,Room,360,1
9274,6,52.089766,4.3406519999999995,Room,447,1
9275,12,51.420469,5.457611,Room,230,1
9276,32,52.874660999999996,5.989502,Room,400,1
9277,50,53.21241,6.576608,Apartment,800,0
9278,30,52.342632,4.923553,Room,733,1
9279,12,51.551548,5.099511,Room,450,1
9280,16,51.432123,5.489955,Room,300,1
9281,10,53.229623,6.5247589999999995,Room,340,1
9282,16,52.387106,5.254176999999999,Room,575,1
9283,120,52.374108,4.963605,Apartment,1795,0
9284,22,52.217121999999996,6.881995,Room,312,1
9285,9,52.057142,4.296876999999999,Room,390,1
9286,28,51.915201,4.462803,Room,575,1
9287,15,53.213601000000004,6.5647199999999994,Room,425,1
9288,8,52.357679,4.917473,Room,815,1
9289,65,51.943467999999996,4.422492,Apartment,1100,0
9290,6,52.378153999999995,4.840596,Room,650,1
9291,20,52.013584,4.353362000000001,Room,360,1
9292,18,51.934039,4.4837940000000005,Studio,650,1
9293,135,52.086532,5.121723,Apartment,1800,0
9294,60,52.208206,4.93341,Apartment,1025,0
9295,60,52.358471,4.785726,Apartment,1200,0
9296,48,51.886456,4.473803,Apartment,825,0
9297,55,51.894641,4.493639,Apartment,710,0
9298,11,51.95374,5.925296,Room,400,1
9299,42,53.230236,6.525374,Apartment,550,0
9300,15,53.209883,6.580921000000001,Room,350,0
9301,12,52.008324,4.36019,Room,355,0
9302,14,51.966297999999995,5.6715290000000005,Room,300,1
9303,14,51.966297999999995,5.6715290000000005,Room,300,1
9304,50,52.371559999999995,4.895894,Apartment,1600,0
9305,60,51.893246000000005,4.495439,Apartment,1100,0
9306,18,51.921827,4.509097,Room,380,1
9307,15,51.95374,5.925296,Room,500,1
9308,14,52.366954,5.1844019999999995,Room,500,1
9309,14,52.366954,5.1844019999999995,Room,500,1
9310,6,52.01127,4.3354870000000005,Room,350,1
9311,12,52.007173,4.3483480000000005,Room,280,1
9312,76,52.70539599999999,4.959683,Apartment,1150,0
9313,70,52.075298,4.300921,Apartment,1350,0
9314,20,52.104354,5.1294010000000005,Room,390,1
9315,9,52.233593,6.850094,Room,303,1
9316,12,52.142154,4.472226999999999,Room,550,1
9317,50,51.914204999999995,4.462768,Apartment,800,1
9318,66,51.463703,5.468364,Apartment,595,1
9319,18,51.833255,5.840204,Studio,650,1
9320,25,52.11773,5.073105,Studio,690,1
9321,32,52.369634000000005,4.87087,Room,1000,1
9322,70,52.364209,4.896224,Apartment,1700,0
9323,12,53.231331000000004,6.5365459999999995,Room,310,1
9324,18,51.006440999999995,5.86831,Room,250,1
9325,78,52.110488000000004,5.100038,Apartment,1200,0
9326,16,52.512097999999995,6.094475,Room,400,1
9327,12,52.110488000000004,5.100038,Room,600,1
9328,40,52.354541999999995,4.899774,Studio,1400,0
9329,15,52.447934,4.845739,Room,575,1
9330,11,52.221102,6.914967,Room,290,0
9331,10,51.433854,5.472051,Room,372,1
9332,35,53.217633,6.568364,Apartment,485,0
9333,17,52.033152,4.260425,Room,450,1
9334,9,51.994141,4.353281,Room,350,1
9335,100,52.151221,5.386269,Apartment,1100,1
9336,55,51.645501,5.2826260000000005,Apartment,780,0
9337,10,52.509152,5.44575,Room,350,1
9338,25,52.317811,4.955614,Studio,1000,0
9339,25,52.317811,4.955614,Studio,1000,0
9340,20,52.077216,5.039574,Room,25,0
9341,14,51.934939,4.487545,Room,420,1
9342,33,52.98367,6.534624,Studio,585,1
9343,10,52.338776,4.918996,Room,750,1
9344,9,52.098287,5.61046,Room,375,1
9345,45,52.111905,4.288595,Apartment,850,0
9346,62,51.926669,4.517962000000001,Apartment,850,0
9347,77,51.914678,4.420013,Apartment,720,0
9348,65,51.885816999999996,4.510651,Apartment,110,0
9349,119,51.963101,5.577869000000001,Apartment,100,0
9350,68,51.887796,4.509358,Apartment,110,0
9351,180,51.691779,5.318348,Apartment,1295,0
9352,64,51.693851,5.320416000000001,Apartment,1095,0
9353,80,51.689646999999994,5.300801,Apartment,1095,0
9354,23,51.549556,5.0869860000000005,Studio,430,0
9355,22,52.215659,5.977776,Room,339,0
9356,112,52.203097,5.983681,Apartment,1050,0
9357,75,51.437121000000005,5.504226999999999,Apartment,975,0
9358,114,52.199643,4.409012000000001,Apartment,2495,0
9359,75,52.185294,4.5412349999999995,Apartment,1195,0
9360,54,52.159848,4.492185,Apartment,895,0
9361,51,52.158082,4.5004349999999995,Apartment,1195,0
9362,22,53.193920999999996,5.785985,Room,428,1
9363,28,53.22081800000001,6.564242999999999,Studio,600,0
9364,40,51.550401,5.084027,Apartment,1050,0
9365,12,51.54756,5.086081,Room,400,0
9366,58,52.359485,4.849677,Apartment,1600,0
9367,75,51.427609000000004,5.49219,Apartment,1000,0
9368,16,50.854936,5.706233,Room,313,0
9369,12,50.850826,5.680291,Room,268,0
9370,16,52.173765,4.5115940000000005,Room,475,1
9371,9,52.345957,4.8901769999999996,Room,665,1
9372,10,51.935218,4.592372,Room,500,1
9373,20,51.925127,4.486211,Room,445,1
9374,25,52.358153,5.190933,Room,550,1
9375,15,52.113583,4.285322,Room,800,1
9376,70,52.220040000000004,6.897978999999999,Apartment,895,0
9377,85,52.220040000000004,6.897978999999999,Apartment,895,0
9378,70,52.217166999999996,6.889583999999999,Apartment,895,0
9379,80,52.216481,6.894852,Apartment,900,0
9380,19,52.105268,4.27645,Room,400,1
9381,16,51.695822,5.2897940000000006,Room,400,1
9382,12,51.982525,5.955042,Room,335,1
9383,15,51.980907,5.92929,Room,345,1
9384,17,52.218918,6.88547,Room,500,0
9385,17,52.156657,4.49104,Room,360,1
9386,51,51.891985,4.467344000000001,Apartment,975,0
9387,14,51.455794,5.483929,Room,450,1
9388,7,52.358971000000004,4.836705,Room,500,1
9389,14,51.455794,5.483929,Room,450,1
9390,8,51.550734000000006,5.065892,Room,270,1
9391,20,52.085874,4.348169,Room,595,1
9392,20,53.19911999999999,6.567825,Room,480,0
9393,10,52.347623999999996,4.905034,Room,800,1
9394,18,52.242189,6.845605,Room,311,1
9395,22,51.605474,4.787382,Room,405,1
9396,7,51.935674,4.490922,Room,350,1
9397,13,52.394319,4.626833,Room,625,1
9398,28,51.891409,5.868244,Apartment,645,0
9399,15,52.359617,4.860156,Room,900,1
9400,20,52.056498,4.306676,Room,580,1
9401,8,51.874712,4.4752730000000005,Room,550,0
9402,18,52.453953000000006,4.609115,Room,334,1
9403,23,53.219124,6.573524000000001,Room,332,1
9404,15,52.763734,6.890211,Room,375,1
9405,28,53.22081800000001,6.564242999999999,Studio,600,0
9406,13,52.296527000000005,4.906503,Room,400,1
9407,10,51.935218,4.592372,Room,500,1
9408,16,52.228417,6.898992,Room,230,1
9409,15,51.583651,5.099108,Room,365,1
9410,25,53.216588,6.568611,Room,487,1
9411,28,53.218056000000004,6.576114,Studio,800,0
9412,15,51.583651,5.099108,Room,365,1
9413,46,52.364779,4.937880000000001,Apartment,1200,0
9414,15,51.583651,5.099108,Room,365,1
9415,16,51.828546,4.313199,Room,400,0
9416,40,52.213335,6.9090869999999995,Apartment,850,0
9417,102,53.194178,6.557510000000001,Apartment,789,1
9418,60,52.384974,4.62819,Apartment,1450,0
9419,22,51.9178,4.422573000000001,Room,550,1
9420,8,53.225753000000005,6.57865,Room,345,1
9421,27,52.388295,6.0545480000000005,Studio,495,0
9422,18,52.382689,4.8247089999999995,Room,875,1
9423,22,51.921123,4.5053279999999996,Room,889,0
9424,18,51.983633000000005,5.921978,Room,391,1
9425,16,52.300018,4.69116,Room,700,1
9426,20,52.061523,4.329098,Room,450,1
9427,15,52.354803000000004,4.9497230000000005,Studio,800,0
9428,17,51.938835,5.9403,Room,475,1
9429,14,53.216368,6.553454,Room,245,1
9430,22,53.21661700000001,6.547846,Room,490,0
9431,18,52.253169,6.155239,Room,400,0
9432,60,51.892676,4.476183,Apartment,595,0
9433,100,52.482115,4.652393,Apartment,1175,1
9434,25,51.891733,4.470089,Room,550,1
9435,15,52.446036,4.817532,Room,550,1
9436,13,52.446036,4.817532,Room,520,1
9437,34,52.288598,4.658597,Room,750,1
9438,20,51.857166,4.374965,Room,650,1
9439,41,52.376413,4.635541,Apartment,1495,1
9440,16,53.21808299999999,6.544751,Room,325,1
9441,50,52.073532,4.278268,Apartment,850,0
9442,11,52.160012,4.499185,Room,350,1
9443,10,52.397318,4.929933999999999,Room,550,1
9444,12,52.227888,5.189178,Room,375,1
9445,15,53.190993000000006,5.829363,Room,400,1
9446,80,52.088915,4.317685,Apartment,1270,0
9447,40,52.371078999999995,4.880445,Apartment,1250,0
9448,50,52.383854,4.834865,Apartment,1450,0
9449,13,52.01155,4.363134,Room,360,1
9450,26,52.000094,5.6696550000000006,Studio,535,1
9451,16,52.222215000000006,6.910171000000001,Room,375,1
9452,21,52.352302,5.154418,Room,675,1
9453,11,52.229316,6.858403,Room,300,1
9454,340,51.984605,6.025247,Apartment,1740,0
9455,20,51.550329,5.070256,Room,310,1
9456,10,52.338595,4.960816,Room,300,1
9457,12,52.364632,4.827797,Room,750,1
9458,12,53.208785,6.56953,Room,307,1
9459,11,52.317964,4.9725589999999995,Room,600,1
9460,14,52.161681,4.509487,Room,375,1
9461,20,52.357681,4.80293,Room,750,0
9462,16,52.341797,4.944217,Room,500,0
9463,20,51.97237,4.313208,Room,100,0
9464,16,52.370193,4.531865,Room,800,0
9465,10,52.019626,4.3621419999999995,Room,317,1
9466,7,52.383949,4.854653,Room,800,1
9467,23,52.338595,4.960816,Studio,975,0
9468,80,52.375958000000004,5.209166000000001,Apartment,500,0
9469,10,52.322159,4.9811879999999995,Room,500,0
9470,19,52.101217,5.11066,Room,700,1
9471,19,52.110761,5.0914980000000005,Room,450,1
9472,20,52.397304,5.287527,Room,600,1
9473,15,51.897549,4.461966,Room,700,1
9474,14,52.091638,5.130574,Room,520,1
9475,16,51.874712,4.4752730000000005,Room,680,1
9476,12,52.21301,6.872754,Room,260,1
9477,22,51.447827000000004,5.519537000000001,Room,550,1
9478,22,52.251021,6.208344,Room,499,1
9479,12,52.220138,6.9026570000000005,Room,250,1
9480,50,52.16457,4.496624,Apartment,999,0
9481,35,51.426457,5.494722,Studio,830,1
9482,18,51.930572999999995,4.469736,Room,570,1
9483,110,52.371527,4.9374519999999995,Apartment,1100,1
9484,49,53.19692,6.56941,Apartment,850,0
9485,17,51.783229,5.925153,Room,350,0
9486,93,52.091097999999995,5.117506,Apartment,1540,0
9487,13,52.347424,4.898728,Room,740,1
9488,10,52.686551,6.182169999999999,Room,335,1
9489,40,53.196994999999994,6.554457000000001,Room,800,1
9490,30,52.686551,6.182169999999999,Studio,495,0
9491,12,52.395059,4.948125,Room,600,0
9492,28,52.105641,5.091831,Room,650,1
9493,12,53.221178,6.580436,Room,450,1
9494,20,52.371259,5.251738,Studio,600,1
9495,12,52.953984,5.880898999999999,Room,350,1
9496,15,52.228438,6.869874,Room,270,1
9497,19,52.100704,5.0983410000000005,Room,483,1
9498,14,52.087158,5.2251199999999995,Room,330,1
9499,15,51.530294,4.8084739999999995,Room,750,1
9500,60,52.379664,4.848603,Apartment,1300,0
9501,24,52.295379,4.846697,Studio,550,0
9502,11,51.610384,4.796562000000001,Room,475,1
9503,12,52.365043,4.659657,Room,450,1
9504,92,52.36457,4.8829839999999995,Apartment,1500,0
9505,17,51.843133,5.863048,Room,435,0
9506,70,52.376171,4.894735,Apartment,1800,0
9507,60,52.160982000000004,4.491769000000001,Apartment,995,0
9508,22,51.442372,3.579623,Room,350,1
9509,14,51.442372,3.579623,Room,320,1
9510,22,51.442372,3.579623,Room,360,1
9511,77,51.423212,5.49897,Apartment,1200,0
9512,15,52.346647,4.923342,Room,750,1
9513,44,51.552912,5.072328,Apartment,550,0
9514,16,52.158873,4.4940739999999995,Room,600,1
9515,24,52.376506,4.892301,Room,600,0
9516,19,52.440961,4.819193,Room,1000,1
9517,15,52.077795,5.086805,Room,750,1
9518,17,52.43274,4.8470699999999995,Room,500,1
9519,11,52.329094,4.946646,Room,635,1
9520,16,52.378197,4.811408,Room,550,1
9521,13,52.150479,4.4854709999999995,Room,575,0
9522,12,51.99407,4.361174,Room,350,1
9523,52,52.3935,4.950989,Studio,950,1
9524,15,53.230774,6.524643,Room,330,1
9525,20,53.224075,6.560509,Room,430,0
9526,12,51.557003,5.070977,Room,295,1
9527,40,51.557635,5.074502,Apartment,705,0
9528,13,52.154722,4.487932,Room,300,1
9529,56,52.072452,5.19004,Apartment,885,0
9530,108,51.984825,5.913412,Apartment,1250,0
9531,60,52.000094,5.6696550000000006,Apartment,645,0
9532,51,52.164606,4.497799,Apartment,1050,0
9533,14,52.262529,4.6291080000000004,Room,350,1
9534,25,51.970974,5.693085,Room,425,1
9535,21,53.210618000000004,6.5804800000000006,Room,535,1
9536,14,52.351048,4.862634,Room,595,1
9537,80,52.132851,4.666759,Apartment,950,0
9538,70,53.036066000000005,6.330282,Apartment,850,0
9539,18,52.383393,4.849064,Apartment,750,1
9540,23,52.10918,4.282136,Room,600,1
9541,20,51.449372,3.5718690000000004,Room,300,0
9542,75,52.076035,5.094609999999999,Apartment,600,1
9543,8,52.214554,6.871182000000001,Room,320,1
9544,12,53.221182999999996,6.5646770000000005,Room,320,0
9545,20,52.170981,5.467194,Room,410,1
9546,18,52.461397999999996,4.602974,Room,425,1
9547,12,51.96676,5.663348,Room,360,1
9548,12,51.643414,5.960815,Room,300,0
9549,16,53.226578,6.5545990000000005,Room,300,1
9550,9,51.993339,4.356999,Room,330,1
9551,15,51.559343,5.079212999999999,Room,360,1
9552,14,52.309441,4.666529,Room,430,1
9553,14,52.309441,4.666529,Room,430,1
9554,18,53.214537,6.567135,Room,345,1
9555,10,52.067761,4.280447000000001,Room,495,1
9556,17,50.849978,5.679195,Room,333,0
9557,16,50.849978,5.679195,Room,310,0
9558,34,50.855506,5.706114,Room,591,0
9559,65,52.310318,4.695871,Apartment,995,0
9560,12,52.066646,5.1031830000000005,Room,550,1
9561,9,52.22445,6.876672999999999,Room,240,1
9562,14,52.34438,4.810061,Room,750,0
9563,16,52.2105,6.86295,Room,306,1
9564,17,51.921123,4.5053279999999996,Room,865,0
9565,73,52.252691999999996,6.157317,Apartment,780,0
9566,90,52.077511,4.276497,Apartment,950,0
9567,9,51.994141,4.353281,Room,350,1
9568,14,53.226454000000004,6.561126,Room,322,1
9569,15,52.011184,4.349854,Room,385,1
9570,9,52.361822,4.642412,Room,550,1
9571,12,52.198949,5.376467,Room,450,1
9572,50,53.21881,6.554111,Apartment,1400,1
9573,11,52.383866999999995,4.820939,Room,700,1
9574,22,51.928548,4.508585,Room,330,1
9575,20,52.295958,4.968871,Room,650,1
9576,16,52.062796,4.287401,Room,400,1
9577,22,51.910567,4.349436,Room,450,1
9578,86,51.916497,4.397462,Apartment,850,0
9579,185,51.347463,5.553508,Apartment,1750,0
9580,8,52.383214,4.8503110000000005,Room,600,1
9581,16,52.168003000000006,4.509358,Room,650,1
9582,12,52.076147,4.52747,Room,280,0
9583,14,51.442464,5.455348000000001,Room,300,1
9584,19,52.512637,6.109364,Room,385,1
9585,16,52.297428000000004,5.266241,Room,425,1
9586,18,51.909346,4.40578,Room,450,1
9587,75,52.356868,4.8250839999999995,Apartment,2400,0
9588,15,51.612074,4.786198000000001,Room,350,1
9589,80,52.135892999999996,4.476763,Apartment,1350,0
9590,26,51.853943,5.828246,Room,505,1
9591,14,51.780729,4.6867019999999995,Room,400,1
9592,28,52.000094,5.6696550000000006,Room,535,1
9593,20,51.906996,4.44795,Room,600,1
9594,18,52.098287,5.61046,Room,475,1
9595,15,51.977677,5.907098,Room,660,1
9596,17,52.352594,4.850601,Room,650,1
9597,12,51.828154999999995,5.842768,Room,305,1
9598,20,52.213524,6.894719,Room,450,1
9599,25,51.567927000000005,4.63508,Studio,425,0
9600,40,53.211836,6.553504,Apartment,900,0
9601,15,52.210027000000004,6.89222,Room,350,1
9602,30,51.779825,5.856006,Room,395,0
9603,12,52.009488,4.373703,Room,500,0
9604,38,52.065715000000004,5.2012540000000005,Studio,760,0
